game,sport,code,"event",gold,silver,bronze
tokyo-2020,sport-climbing,CLB,"Men's Combined",ESP,USA,AUT
tokyo-2020,sport-climbing,CLB,"Women's Combined",SLO,JPN,JPN
tokyo-2020,surfing,SRF,"Men",BRA,JPN,AUS
tokyo-2020,surfing,SRF,"Women",USA,RSA,JPN
tokyo-2020,swimming,SWM,"Men's 100m Backstroke",ROC,ROC,USA
tokyo-2020,swimming,SWM,"Men's 100m Breaststroke",GBR,NED,ITA
tokyo-2020,swimming,SWM,"Men's 100m Butterfly",USA,HUN,SUI
tokyo-2020,swimming,SWM,"Men's 100m Freestyle",USA,AUS,ROC
tokyo-2020,swimming,SWM,"Men's 1500m Freestyle",USA,UKR,GER
tokyo-2020,swimming,SWM,"Men's 200m Backstroke",ROC,USA,GBR
tokyo-2020,swimming,SWM,"Men's 200m Breaststroke",AUS,NED,FIN
tokyo-2020,swimming,SWM,"Men's 200m Butterfly",HUN,JPN,ITA
tokyo-2020,swimming,SWM,"Men's 200m Freestyle",GBR,GBR,BRA
tokyo-2020,swimming,SWM,"Men's 200m Individual Medley",CHN,GBR,SUI
tokyo-2020,swimming,SWM,"Men's 4 x 100m Freestyle Relay",USA,ITA,AUS
tokyo-2020,swimming,SWM,"Men's 4 x 100m Medley Relay",USA,GBR,ITA
tokyo-2020,swimming,SWM,"Men's 4 x 200m Freestyle Relay",GBR,ROC,AUS
tokyo-2020,swimming,SWM,"Men's 400m Freestyle",TUN,AUS,USA
tokyo-2020,swimming,SWM,"Men's 400m Individual Medley",USA,USA,AUS
tokyo-2020,swimming,SWM,"Men's 50m Freestyle",USA,FRA,BRA
tokyo-2020,swimming,SWM,"Men's 800m Freestyle",USA,ITA,UKR
tokyo-2020,swimming,SWM,"Mixed 4 x 100m Medley Relay",GBR,CHN,AUS
tokyo-2020,swimming,SWM,"Women's 100m Backstroke",AUS,CAN,USA
tokyo-2020,swimming,SWM,"Women's 100m Breaststroke",USA,RSA,USA
tokyo-2020,swimming,SWM,"Women's 100m Butterfly",CAN,CHN,AUS
tokyo-2020,swimming,SWM,"Women's 100m Freestyle",AUS,HKG,AUS
tokyo-2020,swimming,SWM,"Women's 1500m Freestyle",USA,USA,GER
tokyo-2020,swimming,SWM,"Women's 200m Backstroke",AUS,CAN,AUS
tokyo-2020,swimming,SWM,"Women's 200m Breaststroke",RSA,USA,USA
tokyo-2020,swimming,SWM,"Women's 200m Butterfly",CHN,USA,USA
tokyo-2020,swimming,SWM,"Women's 200m Freestyle",AUS,HKG,CAN
tokyo-2020,swimming,SWM,"Women's 200m Individual Medley",JPN,USA,USA
tokyo-2020,swimming,SWM,"Women's 4 x 100m Freestyle Relay",AUS,CAN,USA
tokyo-2020,swimming,SWM,"Women's 4 x 100m Medley Relay",AUS,USA,CAN
tokyo-2020,swimming,SWM,"Women's 4 x 200m Freestyle Relay",CHN,USA,AUS
tokyo-2020,swimming,SWM,"Women's 400m Freestyle",AUS,USA,CHN
tokyo-2020,swimming,SWM,"Women's 400m Individual Medley",JPN,USA,USA
tokyo-2020,swimming,SWM,"Women's 50m Freestyle",AUS,SWE,DEN
tokyo-2020,swimming,SWM,"Women's 800m Freestyle",USA,AUS,ITA
tokyo-2020,table-tennis,TTE,"Men's Singles",CHN,CHN,GER
tokyo-2020,table-tennis,TTE,"Men's Team",CHN,GER,JPN
tokyo-2020,table-tennis,TTE,"Mixed Doubles",JPN,CHN,TPE
tokyo-2020,table-tennis,TTE,"Women's Singles",CHN,CHN,JPN
tokyo-2020,table-tennis,TTE,"Women's Team",CHN,JPN,HKG
tokyo-2020,taekwondo,TKW,"Men +80kg",ROC,MKD,CUB+KOR
tokyo-2020,taekwondo,TKW,"Men -58kg",ITA,TUN,KOR+ROC
tokyo-2020,taekwondo,TKW,"Men -68kg",UZB,GBR,CHN+TUR
tokyo-2020,taekwondo,TKW,"Men -80kg",ROC,JOR,CRO+EGY
tokyo-2020,taekwondo,TKW,"Women +67kg",SRB,KOR,FRA+GBR
tokyo-2020,taekwondo,TKW,"Women -49kg",THA,ESP,ISR+SRB
tokyo-2020,taekwondo,TKW,"Women -57kg",USA,ROC,TPE+TUR
tokyo-2020,taekwondo,TKW,"Women -67kg",CRO,GBR,CIV+EGY
tokyo-2020,tennis,TEN,"Men's Doubles",CRO,CRO,NZL
tokyo-2020,tennis,TEN,"Men's Singles",GER,ROC,ESP
tokyo-2020,tennis,TEN,"Mixed Doubles",ROC,ROC,AUS
tokyo-2020,tennis,TEN,"Women's Doubles",CZE,SUI,BRA
tokyo-2020,tennis,TEN,"Women's Singles",SUI,CZE,UKR
tokyo-2020,trampoline-gymnastics,GTR,"Men",BLR,CHN,NZL
tokyo-2020,trampoline-gymnastics,GTR,"Women",CHN,CHN,GBR
tokyo-2020,triathlon,TRI,"Men's Individual",NOR,GBR,NZL
tokyo-2020,triathlon,TRI,"Mixed Relay",GBR,USA,FRA
tokyo-2020,triathlon,TRI,"Women's Individual",BER,GBR,USA
tokyo-2020,volleyball,VVO,"Men",FRA,ROC,ARG
tokyo-2020,volleyball,VVO,"Women",USA,BRA,SRB
tokyo-2020,water-polo,WPO,"Men",SRB,GRE,HUN
tokyo-2020,water-polo,WPO,"Women",USA,ESP,HUN
tokyo-2020,weightlifting,WLF,"Men's +109kg",GEO,IRI,SYR
tokyo-2020,weightlifting,WLF,"Men's 109kg",UZB,ARM,LAT
tokyo-2020,weightlifting,WLF,"Men's 61kg",CHN,INA,KAZ
tokyo-2020,weightlifting,WLF,"Men's 67kg",CHN,COL,ITA
tokyo-2020,weightlifting,WLF,"Men's 73kg",CHN,VEN,INA
tokyo-2020,weightlifting,WLF,"Men's 81kg",CHN,DOM,ITA
tokyo-2020,weightlifting,WLF,"Men's 96kg",QAT,VEN,GEO
tokyo-2020,weightlifting,WLF,"Women's +87kg",CHN,GBR,USA
tokyo-2020,weightlifting,WLF,"Women's 49kg",CHN,IND,INA
tokyo-2020,weightlifting,WLF,"Women's 55kg",PHI,CHN,KAZ
tokyo-2020,weightlifting,WLF,"Women's 59kg",TPE,TKM,JPN
tokyo-2020,weightlifting,WLF,"Women's 64kg",CAN,ITA,TPE
tokyo-2020,weightlifting,WLF,"Women's 76kg",ECU,USA,MEX
tokyo-2020,weightlifting,WLF,"Women's 87kg",CHN,ECU,DOM
tokyo-2020,wrestling,WRE,"Men's Freestyle 125kg",USA,GEO,IRI+TUR
tokyo-2020,wrestling,WRE,"Men's Freestyle 57kg",ROC,IND,KAZ+USA
tokyo-2020,wrestling,WRE,"Men's Freestyle 65kg",JPN,AZE,ROC+IND
tokyo-2020,wrestling,WRE,"Men's Freestyle 74kg",ROC,BLR,USA+UZB
tokyo-2020,wrestling,WRE,"Men's Freestyle 86kg",USA,IRI,ROC+SMR
tokyo-2020,wrestling,WRE,"Men's Freestyle 97kg",ROC,USA,CUB+ITA
tokyo-2020,wrestling,WRE,"Men's Greco-Roman 130kg",CUB,GEO,TUR+ROC
tokyo-2020,wrestling,WRE,"Men's Greco-Roman 60kg",CUB,JPN,CHN+ROC
tokyo-2020,wrestling,WRE,"Men's Greco-Roman 67kg",IRI,UKR,GER+EGY
tokyo-2020,wrestling,WRE,"Men's Greco-Roman 77kg",HUN,KGZ,JPN+AZE
tokyo-2020,wrestling,WRE,"Men's Greco-Roman 87kg",UKR,HUN,GER+SRB
tokyo-2020,wrestling,WRE,"Men's Greco-Roman 97kg",ROC,ARM,POL+IRI
tokyo-2020,wrestling,WRE,"Women's Freestyle 50kg",JPN,CHN,AZE+USA
tokyo-2020,wrestling,WRE,"Women's Freestyle 53kg",JPN,CHN,BLR+MGL
tokyo-2020,wrestling,WRE,"Women's Freestyle 57kg",JPN,BLR,USA+BUL
tokyo-2020,wrestling,WRE,"Women's Freestyle 62kg",JPN,KGZ,UKR+BUL
tokyo-2020,wrestling,WRE,"Women's Freestyle 68kg",USA,NGR,UKR+KGZ
tokyo-2020,wrestling,WRE,"Women's Freestyle 76kg",GER,USA,TUR+CHN
pyeongchang-2018,alpine-skiing,ALP,"Alpine Team Event",SUI,AUT,NOR
pyeongchang-2018,alpine-skiing,ALP,"Ladies’ Alpine Combined",SUI,USA,SUI
pyeongchang-2018,alpine-skiing,ALP,"Ladies’ Downhill",ITA,NOR,USA
pyeongchang-2018,alpine-skiing,ALP,"Ladies’ Giant Slalom",USA,NOR,ITA
pyeongchang-2018,alpine-skiing,ALP,"Ladies’ Slalom",SWE,SUI,AUT
pyeongchang-2018,alpine-skiing,ALP,"Ladies’ Super-G",CZE,AUT,LIE
pyeongchang-2018,alpine-skiing,ALP,"Men’s Alpine Combined",AUT,FRA,FRA
pyeongchang-2018,alpine-skiing,ALP,"Men’s Downhill",NOR,NOR,SUI
pyeongchang-2018,alpine-skiing,ALP,"Men’s Giant Slalom",AUT,NOR,FRA
pyeongchang-2018,alpine-skiing,ALP,"Men’s Slalom",SWE,SUI,AUT
pyeongchang-2018,alpine-skiing,ALP,"Men’s Super-G",AUT,SUI,NOR
pyeongchang-2018,biathlon,BTH,"2x6km Women + 2x7.5km Men Mixed Relay",FRA,NOR,ITA
pyeongchang-2018,biathlon,BTH,"Men’s 10km Sprint",GER,CZE,ITA
pyeongchang-2018,biathlon,BTH,"Men’s 12.5km Pursuit",FRA,SWE,GER
pyeongchang-2018,biathlon,BTH,"Men’s 15km Mass Start",FRA,GER,NOR
pyeongchang-2018,biathlon,BTH,"Men’s 20km Individual",NOR,SLO,AUT
pyeongchang-2018,biathlon,BTH,"Men’s 4x7.5km Relay",SWE,NOR,GER
pyeongchang-2018,biathlon,BTH,"Women’s 10km Pursuit",GER,SVK,FRA
pyeongchang-2018,biathlon,BTH,"Women’s 12.5km Mass Start",SVK,BLR,NOR
pyeongchang-2018,biathlon,BTH,"Women’s 15km Individual",SWE,SVK,GER
pyeongchang-2018,biathlon,BTH,"Women’s 4x6km Relay",BLR,SWE,FRA
pyeongchang-2018,biathlon,BTH,"Women’s 7.5km Sprint",GER,NOR,CZE
pyeongchang-2018,bobsleigh,BOB,Four-man,GER,GER+KOR,,
pyeongchang-2018,bobsleigh,BOB,Two-man,CAN+GER,,LAT,
pyeongchang-2018,bobsleigh,BOB,"Women’s Bobsleigh",GER,USA,CAN
pyeongchang-2018,cross-country-skiing,CCS,"Ladies’ 10km Free",NOR,SWE,NOR+FIN
pyeongchang-2018,cross-country-skiing,CCS,"Ladies’ 30km Mass Start Classic",NOR,FIN,SWE
pyeongchang-2018,cross-country-skiing,CCS,"Ladies’ 4x5km Relay",NOR,SWE,OAR
pyeongchang-2018,cross-country-skiing,CCS,"Ladies’ 7.5km+7.5km Skiathlon",SWE,NOR,FIN
pyeongchang-2018,cross-country-skiing,CCS,"Ladies’ Sprint Classic",SWE,NOR,OAR
pyeongchang-2018,cross-country-skiing,CCS,"Ladies’ Team Sprint Free",USA,SWE,NOR
pyeongchang-2018,cross-country-skiing,CCS,"Men’s 15km Free",SUI,NOR,OAR
pyeongchang-2018,cross-country-skiing,CCS,"Men’s 15km+15km Skiathlon",NOR,NOR,NOR
pyeongchang-2018,cross-country-skiing,CCS,"Men’s 4x10km Relay",NOR,OAR,FRA
pyeongchang-2018,cross-country-skiing,CCS,"Men’s 50km Mass Start Classic",FIN,OAR,OAR
pyeongchang-2018,cross-country-skiing,CCS,"Men’s Sprint Classic",NOR,ITA,OAR
pyeongchang-2018,cross-country-skiing,CCS,"Men’s Team Sprint Free",NOR,OAR,FRA
pyeongchang-2018,curling,CUR,"Men",USA,SWE,SUI
pyeongchang-2018,curling,CUR,"Mixed Doubles",CAN,SUI,NOR
pyeongchang-2018,curling,CUR,"Women",SWE,KOR,JPN
pyeongchang-2018,figure-skating,FSK,"Ice Dance",CAN,FRA,USA
pyeongchang-2018,figure-skating,FSK,"Ladies' Single Skating",OAR,OAR,CAN
pyeongchang-2018,figure-skating,FSK,"Men's Single Skating",JPN,JPN,ESP
pyeongchang-2018,figure-skating,FSK,"Pair Skating",GER,CHN,CAN
pyeongchang-2018,figure-skating,FSK,"Team event",CAN,OAR,USA
pyeongchang-2018,freestyle-skiing,FRS,"Ladies’ Aerials",BLR,CHN,CHN
pyeongchang-2018,freestyle-skiing,FRS,"Ladies’ Moguls",FRA,CAN,KAZ
pyeongchang-2018,freestyle-skiing,FRS,"Ladies’ Ski Cross",CAN,CAN,SUI
pyeongchang-2018,freestyle-skiing,FRS,"Ladies’ Ski Halfpipe",CAN,FRA,USA
pyeongchang-2018,freestyle-skiing,FRS,"Ladies’ Ski Slopestyle",SUI,SUI,GBR
pyeongchang-2018,freestyle-skiing,FRS,"Men’s Aerials",UKR,CHN,OAR
pyeongchang-2018,freestyle-skiing,FRS,"Men’s Moguls",CAN,AUS,JPN
pyeongchang-2018,freestyle-skiing,FRS,"Men’s Ski Cross",CAN,SUI,OAR
pyeongchang-2018,freestyle-skiing,FRS,"Men’s Ski Halfpipe",USA,USA,NZL
pyeongchang-2018,freestyle-skiing,FRS,"Men’s Ski Slopestyle",NOR,USA,CAN
pyeongchang-2018,ice-hockey,IHO,"Men",OAR,GER,CAN
pyeongchang-2018,ice-hockey,IHO,"Women",USA,CAN,FIN
pyeongchang-2018,luge,LUG,"Doubles",GER,AUT,GER
pyeongchang-2018,luge,LUG,"Men’s Singles",AUT,USA,GER
pyeongchang-2018,luge,LUG,"Team Relay",GER,CAN,AUT
pyeongchang-2018,luge,LUG,"Women’s Singles",GER,GER,CAN
pyeongchang-2018,nordic-combined,NCB,"Individual Gundersen Large Hill/10km",GER,GER,GER
pyeongchang-2018,nordic-combined,NCB,"Individual Gundersen Normal Hill/10km",GER,JPN,AUT
pyeongchang-2018,nordic-combined,NCB,"Team Gundersen Large Hill/4x5km",GER,NOR,AUT
pyeongchang-2018,short-track,STK,"Ladies’ 1000m",NED,CAN,ITA
pyeongchang-2018,short-track,STK,"Ladies’ 1500m",KOR,CHN,CAN
pyeongchang-2018,short-track,STK,"Ladies’ 3000m Relay",KOR,ITA,NED
pyeongchang-2018,short-track,STK,"Ladies’ 500m",ITA,NED,CAN
pyeongchang-2018,short-track,STK,"Men’s 1000m",CAN,USA,KOR
pyeongchang-2018,short-track,STK,"Men’s 1500m",KOR,NED,OAR
pyeongchang-2018,short-track,STK,"Men’s 5000m Relay",HUN,CHN,CAN
pyeongchang-2018,short-track,STK,"Men’s 500m",CHN,KOR,KOR
pyeongchang-2018,skeleton,SKN,"Men",KOR,OAR,GBR
pyeongchang-2018,skeleton,SKN,"Women",GBR,GER,GBR
pyeongchang-2018,ski-jumping,SJP,"Ladies’ Normal Hill Individual",NOR,GER,JPN
pyeongchang-2018,ski-jumping,SJP,"Men’s Large Hill Individual",POL,GER,NOR
pyeongchang-2018,ski-jumping,SJP,"Men’s Normal Hill Individual",GER,NOR,NOR
pyeongchang-2018,ski-jumping,SJP,"Men’s Team",NOR,GER,POL
pyeongchang-2018,snowboard,SBD,"Ladies’ Big Air",AUT,USA,NZL
pyeongchang-2018,snowboard,SBD,"Ladies’ Halfpipe",USA,CHN,USA
pyeongchang-2018,snowboard,SBD,"Ladies’ Parallel Giant Slalom",CZE,GER,GER
pyeongchang-2018,snowboard,SBD,"Ladies’ Slopestyle",USA,CAN,FIN
pyeongchang-2018,snowboard,SBD,"Ladies’ Snowboard Cross",ITA,FRA,CZE
pyeongchang-2018,snowboard,SBD,"Men’s Big Air",CAN,USA,GBR
pyeongchang-2018,snowboard,SBD,"Men’s Halfpipe",USA,JPN,AUS
pyeongchang-2018,snowboard,SBD,"Men’s Parallel Giant Slalom",SUI,KOR,SLO
pyeongchang-2018,snowboard,SBD,"Men’s Slopestyle",USA,CAN,CAN
pyeongchang-2018,snowboard,SBD,"Men’s Snowboard Cross",FRA,AUS,ESP
pyeongchang-2018,speed-skating,SSK,"Ladies’ 1000m",NED,JPN,JPN
pyeongchang-2018,speed-skating,SSK,"Ladies’ 1500m",NED,JPN,NED
pyeongchang-2018,speed-skating,SSK,"Ladies’ 3000m",NED,NED,NED
pyeongchang-2018,speed-skating,SSK,"Ladies’ 5000m",NED,CZE,OAR
pyeongchang-2018,speed-skating,SSK,"Ladies’ 500m",JPN,KOR,CZE
pyeongchang-2018,speed-skating,SSK,"Ladies’ Mass Start",JPN,KOR,NED
pyeongchang-2018,speed-skating,SSK,"Ladies’ Team Pursuit",JPN,NED,USA
pyeongchang-2018,speed-skating,SSK,"Men’s 10000m",CAN,NED,ITA
pyeongchang-2018,speed-skating,SSK,"Men’s 1000m",NED,NOR,KOR
pyeongchang-2018,speed-skating,SSK,"Men’s 1500m",NED,NED,KOR
pyeongchang-2018,speed-skating,SSK,"Men’s 5000m",NED,CAN,NOR
pyeongchang-2018,speed-skating,SSK,"Men’s 500m",NOR,KOR,CHN
pyeongchang-2018,speed-skating,SSK,"Men’s Mass Start",KOR,BEL,NED
pyeongchang-2018,speed-skating,SSK,"Men’s Team Pursuit",NOR,KOR,NED
rio-2016,archery,ARC,"Individual Competition women",KOR,GER,KOR
rio-2016,archery,ARC,"Individual competition men",KOR,FRA,USA
rio-2016,archery,ARC,"team competition men",KOR,USA,AUS
rio-2016,archery,ARC,"team competition women",KOR,RUS,TPE
rio-2016,athletics,ATH,"10000m men",GBR,KEN,ETH
rio-2016,athletics,ATH,"10000m women",ETH,KEN,ETH
rio-2016,athletics,ATH,"100m hurdles women",USA,USA,USA
rio-2016,athletics,ATH,"100m men",JAM,USA,CAN
rio-2016,athletics,ATH,"100m women",JAM,USA,JAM
rio-2016,athletics,ATH,"110m hurdles men",JAM,ESP,FRA
rio-2016,athletics,ATH,"1500m men",USA,ALG,NZL
rio-2016,athletics,ATH,"1500m women",KEN,ETH,USA
rio-2016,athletics,ATH,"200m men",JAM,CAN,FRA
rio-2016,athletics,ATH,"200m women",JAM,NED,USA
rio-2016,athletics,ATH,"20km race walk women",CHN,MEX,CHN
rio-2016,athletics,ATH,"20km walk men",CHN,CHN,AUS
rio-2016,athletics,ATH,"3000m steeplechase men",KEN,USA,FRA
rio-2016,athletics,ATH,"3000m steeplechase women",BRN,KEN,USA
rio-2016,athletics,ATH,"400m hurdles men",USA,KEN,TUR
rio-2016,athletics,ATH,"400m hurdles women",USA,DEN,USA
rio-2016,athletics,ATH,"400m men",RSA,GRN,USA
rio-2016,athletics,ATH,"400m women",BAH,USA,JAM
rio-2016,athletics,ATH,"4x100m relay men",JAM,JPN,CAN
rio-2016,athletics,ATH,"4x100m relay women",USA,JAM,GBR
rio-2016,athletics,ATH,"4x400m relay men",USA,JAM,BAH
rio-2016,athletics,ATH,"4x400m relay women",USA,JAM,GBR
rio-2016,athletics,ATH,"5000m men",GBR,USA,ETH
rio-2016,athletics,ATH,"5000m women",KEN,KEN,ETH
rio-2016,athletics,ATH,"50km walk men",SVK,AUS,JPN
rio-2016,athletics,ATH,"800m men",KEN,ALG,USA
rio-2016,athletics,ATH,"800m women",RSA,BDI,KEN
rio-2016,athletics,ATH,"decathlon men",USA,FRA,CAN
rio-2016,athletics,ATH,"discus throw men",GER,POL,GER
rio-2016,athletics,ATH,"discus throw women",CRO,FRA,CUB
rio-2016,athletics,ATH,"hammer throw men",TJK,BLR,POL
rio-2016,athletics,ATH,"hammer throw women",POL,CHN,GBR
rio-2016,athletics,ATH,"heptathlon women",BEL,GBR,CAN
rio-2016,athletics,ATH,"high jump men",CAN,QAT,UKR
rio-2016,athletics,ATH,"high jump women",ESP,BUL,CRO
rio-2016,athletics,ATH,"javelin throw men",GER,KEN,TTO
rio-2016,athletics,ATH,"javelin throw women",CRO,RSA,CZE
rio-2016,athletics,ATH,"long jump men",USA,RSA,GBR
rio-2016,athletics,ATH,"long jump women",USA,USA,SRB
rio-2016,athletics,ATH,"marathon men",KEN,ETH,USA
rio-2016,athletics,ATH,"marathon women",KEN,BRN,ETH
rio-2016,athletics,ATH,"pole vault men",BRA,FRA,USA
rio-2016,athletics,ATH,"pole vault women",GRE,USA,NZL
rio-2016,athletics,ATH,"shot put men",USA,USA,NZL
rio-2016,athletics,ATH,"shot put women",USA,NZL,HUN
rio-2016,athletics,ATH,"triple jump men",USA,USA,CHN
rio-2016,athletics,ATH,"triple jump women",COL,VEN,KAZ
rio-2016,badminton,BDM,"Doubles mixed",INA,MAS,CHN
rio-2016,badminton,BDM,"Singles men",CHN,MAS,DEN
rio-2016,badminton,BDM,"Singles women",ESP,IND,JPN
rio-2016,badminton,BDM,"doubles men",CHN,MAS,GBR
rio-2016,badminton,BDM,"doubles women",JPN,DEN,KOR
rio-2016,basketball,BKB,"basketball men",USA,SRB,ESP
rio-2016,basketball,BKB,"basketball women",USA,ESP,SRB
rio-2016,beach-volleyball,VBV,"Beach volleyball men",BRA,ITA,NED
rio-2016,beach-volleyball,VBV,"Beach volleyball women",GER,BRA,USA
rio-2016,boxing,BOX,"+ 91kg (super heavyweight) men",FRA,GBR,CRO+KAZ
rio-2016,boxing,BOX,"46-49kg men",UZB,COL,CUB+USA
rio-2016,boxing,BOX,"51 kg fly women",GBR,FRA,CHN+COL
rio-2016,boxing,BOX,"52kg men",UZB,VEN,CHN
rio-2016,boxing,BOX,"56kg men",CUB,USA,RUS+UZB
rio-2016,boxing,BOX,"57-60kg lightweight men",BRA,FRA,CUB+MGL
rio-2016,boxing,BOX,"60 - 64 kg men",UZB,AZE,RUS+GER
rio-2016,boxing,BOX,"60 kg light women",FRA,CHN,FIN+RUS
rio-2016,boxing,BOX,"64 - 69 kg men",KAZ,UZB,MAR+FRA
rio-2016,boxing,BOX,"69 - 75 kg men",CUB,UZB,AZE+MEX
rio-2016,boxing,BOX,"75 - 81kg (light-heavyweight) men",CUB,KAZ,FRA+GBR
rio-2016,boxing,BOX,"75 kg middle women",USA,NED,KAZ+CHN
rio-2016,boxing,BOX,"81-91kg heavyweight men",RUS,KAZ,UZB+CUB
rio-2016,canoe-slalom,CSL,"C-1 (canoe single) men",FRA,SVK,JPN
rio-2016,canoe-slalom,CSL,"C-2 (canoe double) men",SVK,GBR,FRA
rio-2016,canoe-slalom,CSL,"K-1 (kayak single) men",GBR,SLO,CZE
rio-2016,canoe-slalom,CSL,"K-1 (kayak single) women",ESP,NZL,AUS
rio-2016,canoe-sprint,CSP,"C-1 1000m (canoe single) men",GER,BRA,RUS
rio-2016,canoe-sprint,CSP,"C-1 200m (canoe single) men",UKR,AZE,BRA
rio-2016,canoe-sprint,CSP,"C-2 1000m (canoe double) men",GER,BRA,UKR
rio-2016,canoe-sprint,CSP,"K-1 1000m (kayak single) men",ESP,CZE,RUS
rio-2016,canoe-sprint,CSP,"K-1 200m (kayak single) men",GBR,FRA,ESP+GER
rio-2016,canoe-sprint,CSP,"K-1 200m (kayak single) women",NZL,POL,AZE
rio-2016,canoe-sprint,CSP,"K-1 500m (kayak single) women",HUN,DEN,NZL
rio-2016,canoe-sprint,CSP,"K-2 1000m (kayak double) men",GER,SRB,AUS
rio-2016,canoe-sprint,CSP,"K-2 200m (kayak double) men",ESP,GBR,LTU
rio-2016,canoe-sprint,CSP,"K-2 500m (kayak double) women",HUN,GER,POL
rio-2016,canoe-sprint,CSP,"K-4 1000m (kayak four) men",GER,SVK,CZE
rio-2016,canoe-sprint,CSP,"K-4 500m (kayak four) women",HUN,GER,BLR
rio-2016,cycling-bmx,BMX,"Individual men",USA,NED,COL
rio-2016,cycling-bmx,BMX,"Individual women",COL,USA,VEN
rio-2016,cycling-mountain-bike,MTB,"cross-country men",SUI,CZE,ESP
rio-2016,cycling-mountain-bike,MTB,"cross-country women",SWE,POL,CAN
rio-2016,cycling-road,CRD,"individual road race men",BEL,DEN,POL
rio-2016,cycling-road,CRD,"individual road race women",NED,SWE,ITA
rio-2016,cycling-road,CRD,"individual time trial men",SUI,NED,GBR
rio-2016,cycling-road,CRD,"individual time trial women",USA,RUS,NED
rio-2016,cycling-track,CTR,"Keirin men",GBR,NED,MAS
rio-2016,cycling-track,CTR,"Keirin women",NED,GBR,AUS
rio-2016,cycling-track,CTR,"Omnium men",ITA,GBR,DEN
rio-2016,cycling-track,CTR,"Omnium women",GBR,USA,BEL
rio-2016,cycling-track,CTR,"Sprint individual men",GBR,GBR,RUS
rio-2016,cycling-track,CTR,"Team Pursuit 3000m women",GBR,USA,CAN
rio-2016,cycling-track,CTR,"Team Pursuit 4000m men",GBR,AUS,DEN
rio-2016,cycling-track,CTR,"Team sprint men",GBR,NZL,FRA
rio-2016,cycling-track,CTR,"Team sprint women",CHN,RUS,GER
rio-2016,cycling-track,CTR,"sprint women",GER,GBR,GBR
rio-2016,diving,DIV,"10m platform men",CHN,MEX,USA
rio-2016,diving,DIV,"10m platform women",CHN,CHN,CAN
rio-2016,diving,DIV,"3m springboard men",CHN,GBR,GER
rio-2016,diving,DIV,"3m springboard women",CHN,CHN,ITA
rio-2016,diving,DIV,"synchronized diving 10m platform men",CHN,USA,GBR
rio-2016,diving,DIV,"synchronized diving 10m platform women",CHN,MAS,CAN
rio-2016,diving,DIV,"synchronized diving 3m springboard men",GBR,USA,CHN
rio-2016,diving,DIV,"synchronized diving 3m springboard women",CHN,ITA,AUS
rio-2016,equestrian-dressage,EDR,"Dressage Individual Grand Prix mixed",GBR,GER,GER
rio-2016,equestrian-dressage,EDR,"Dressage Team Grand Prix mixed",GER,GBR,USA
rio-2016,equestrian-eventing,EVE,"Eventing Individual mixed",GER,FRA,USA
rio-2016,equestrian-eventing,EVE,"Eventing Team mixed",FRA,GER,AUS
rio-2016,equestrian-jumping,EJP,"Jumping Individual mixed",GBR,SWE,CAN
rio-2016,equestrian-jumping,EJP,"Jumping Team mixed",FRA,USA,GER
rio-2016,fencing,FEN,"foil individual men",ITA,USA,RUS
rio-2016,fencing,FEN,"foil individual women",RUS,ITA,TUN
rio-2016,fencing,FEN,"foil team men",RUS,FRA,USA
rio-2016,fencing,FEN,"sabre individual men",HUN,USA,KOR
rio-2016,fencing,FEN,"sabre individual women",RUS,RUS,UKR
rio-2016,fencing,FEN,"sabre team women",RUS,UKR,USA
rio-2016,fencing,FEN,"épée individual men",KOR,HUN,FRA
rio-2016,fencing,FEN,"épée individual women",HUN,ITA,CHN
rio-2016,fencing,FEN,"épée team men",FRA,ITA,HUN
rio-2016,fencing,FEN,"épée team women",ROU,CHN,RUS
rio-2016,football,FBL,"football men",BRA,GER,NGR
rio-2016,football,FBL,"football women",GER,SWE,CAN
rio-2016,golf,GLF,"Individual men",GBR,SWE,USA
rio-2016,golf,GLF,"Individual women",KOR,NZL,CHN
rio-2016,gymnastics-artistic,GAR,"balance beam women",NED,USA,USA
rio-2016,gymnastics-artistic,GAR,"floor exercises men",GBR,BRA,BRA
rio-2016,gymnastics-artistic,GAR,"floor exercises women",USA,USA,GBR
rio-2016,gymnastics-artistic,GAR,"horizontal bar men",GER,USA,GBR
rio-2016,gymnastics-artistic,GAR,"individual all-round men",JPN,UKR,GBR
rio-2016,gymnastics-artistic,GAR,"individual all-round women",USA,USA,RUS
rio-2016,gymnastics-artistic,GAR,"parallel bars men",UKR,USA,RUS
rio-2016,gymnastics-artistic,GAR,"pommel horse men",GBR,GBR,USA
rio-2016,gymnastics-artistic,GAR,"rings men",GRE,BRA,RUS
rio-2016,gymnastics-artistic,GAR,"team competition men",JPN,RUS,CHN
rio-2016,gymnastics-artistic,GAR,"team competition women",USA,RUS,CHN
rio-2016,gymnastics-artistic,GAR,"uneven bars women",RUS,USA,GER
rio-2016,gymnastics-artistic,GAR,"vault men",PRK,RUS,JPN
rio-2016,gymnastics-artistic,GAR,"vault women",USA,RUS,SUI
rio-2016,gymnastics-rhythmic,GRY,"Group All-Around women",RUS,ESP,BUL
rio-2016,gymnastics-rhythmic,GRY,"Individual All-Around women",RUS,RUS,UKR
rio-2016,handball,HBL,"handball men",DEN,FRA,GER
rio-2016,handball,HBL,"handball women",RUS,FRA,NOR
